id,date,city,state,type,ideology,subideology,group,description,image
12358,01/2020,Gainesville,FL,Antisemitic Incident:Vandalism,,,,A Jewish student living in off-campus university housing at the University of Florida discovered that her mezuzah had been ripped down from her doorpost.,
12359,01/2020,Brooklyn,NY,Antisemitic Incident:Harassment,,,,"A Jewish man was standing on the street corner when a passerby yelled, ""Heil Hitler,"" at him.",
12360,01/2020,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,CCTV footage shows an adolescent throwing rocks at Jewish homes in the Williamsburg neighborhood of Brooklyn.,
12361,01/2020,Elkins Park,PA,Antisemitic Incident:Harassment,,,,"A synagogue received a voicemail message in which the speaker stated, ""I hate Jews.""",
12362,01/2020,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"A Jewish boy was walking to synagogue on Shabbat when he was verbally harassed by an individual who told him, ""get off the sidewalk because you're a dirty, filthy Jew, and go to hell.""",
12363,01/2020,Philadelphia,PA,Antisemitic Incident:Harassment,,,,A Jewish journalist received a harassing antisemitic email.,
12364,01/2020,Milwaukee,WI,Antisemitic Incident:Harassment,,,,"A Jewish museum received an antisemitic conspiratorial email that said Hitler liberated Germany from the ""occult Zionist occupation"" and that the Holocaust was invented propaganda to destroy Germany.",
12365,01/2020,Tysons,VA,Antisemitic Incident:Harassment,,,,"An individual with a rainbow Star of David decal on his car was verbally harassed by a driver who flipped him off and called him a ""fag Jew."" The driver also threw a beer can at his car.",
12366,01/2020,Calabasas,CA,Antisemitic Incident:Harassment,,,,"In what appears to be an effort to harass to harass his neighbors, a Calabasas man hung anti-Semitic and posters that included a swastika on his balcony.",
12367,01/2020,Far Rockaway,NY,Antisemitic Incident:Vandalism,,,,A Jewish woman discovered that a swastika and a threatening message had been drawn in permanent marker on her front porch.,
12368,01/2020,Flint,MI,Antisemitic Incident:Harassment,,,,"During a Flint City Council meeting, Eric Mays, a councilman, compared the president of the city council to Hitler and then directed a Nazi salute at her.",
12369,01/2020,Lincoln,NE,Antisemitic Incident:Vandalism,,,,"South Street Temple, a synagogue in Lincoln, was vandalized with swastika graffiti.",
12370,01/2020,Marietta,GA,Antisemitic Incident:Harassment,,,,A student at a middle school performed the Nazi salute during lunch period in front of a Jewish student.,
12371,01/2020,New York,NY,Antisemitic Incident:Harassment,,,,"A Jewish man was verbally harassed and threatened by an individual who said: ""Fuck you Jew"" and ""I'll fucking kill you.""",
12372,01/2020,New York,NY,Antisemitic Incident:Vandalism,,,,A movie poster in the subway was defaced with a drawing of a swastika.,
12373,01/2020,Stockton,CA,Antisemitic Incident:Harassment,,,,"Ongoing anti-Semitic harassment by neighbor who calls his Jewish neigbors ""fucking Jews.""",
12374,01/2020,Arlington,VA,Antisemitic Incident:Vandalism,,,,Confidential,
12375,01/2020,Marblehead,MA,Antisemitic Incident:Vandalism,,,,Swastika vandalism was discovered in the cafeteria and library at a middle school.,
12376,01/2020,New York,NY,Antisemitic Incident:Vandalism,,,,A man was arrested after being caught drawing swastikas on posters in the Brooklyn Bridge-City Hall subway station.,
12377,01/2020,Plantation,FL,Antisemitic Incident:Harassment,,,,A barber made Holocaust denial comments to a Jewish customer.,
12378,01/2020,Staten Island,NY,Antisemitic Incident:Vandalism,,,,"Bathroom stalls on the Staten Island Ferry were vandalized with swastikas and ""Trump 2020.""",
12379,01/2020,Tarzana,CA,Antisemitic Incident:Vandalism,,,,A swastika was found etched into a sidewalk.,
12380,01/2020,Warren,NJ,Antisemitic Incident:Vandalism,,,,Antisemitic graffiti was found on the walls of the eighth grade boy's bathroom at Warren Middle School. ,
12381,01/2020,Wellesley,MA,Antisemitic Incident:Vandalism,,,,Swastika vandalism was discovered in a bathroom at a synagogue.,
12382,01/2020,Chicago,IL,Antisemitic Incident:Vandalism,,,,Antisemitic graffiti targeting the new owner of the site which previously housed Heartland Café was found spray-painted on a fence adjacent to the property.,
12383,01/2020,Dartmouth,MA,Antisemitic Incident:Harassment,,,,"An altered sign, reading, ""A Jew Park,"" was found in front of a Jewish-owned bagel shop.",
12384,01/2020,San Diego,CA,Antisemitic Incident:Harassment,,,,"Students at a Jewish school were called ""dirty Jew"" among other antisemitic slurs by an opposing basketball team from a non-Jewish school.",
12385,01/2020,Worcester,MA,Antisemitic Incident:Harassment,,,,"A rabbi at a synagogue received a voicemail from a caller that stated: ""death to the Jews, bitch.""",
12386,01/2020,Brooklyn,NY,Antisemitic Incident:Harassment,,,,"A cyclist yelled, ""You fucking Jew, I'm going to murder you,"" at a Jewish woman walking on the street.",
12387,01/2020,Howell,MI,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted on a real estate sign advertising vacant land.,
12388,01/2020,Howell,MI,Antisemitic Incident:Vandalism,,,,Jews did 9/11 was written on the entry gate to the Livingston Press &amp; Argus.,
12389,01/2020,Lawrence,NY,Antisemitic Incident:Harassment,,,,"Two men stood on a street corner in a heavily Jewish neighborhood yelling at drivers about ""fake Jews.""",
12390,01/2020,New York,NY,Antisemitic Incident:Harassment,,,,"A man was arrested in Times Square after verbally harassing an Orthodox couple whom he called ""Fucking Jews."" He also called a teenage boy who intervened a ""Fucking Jew.""",
12391,01/2020,Oak Ridge,TN,Antisemitic Incident:Vandalism,,,,A vacant house was vandalized with swastika graffiti.,
12392,01/2020,Washington,DC,Antisemitic Incident:Harassment,,,,"A Jewish political organization received an antisemitic message via its website that stated, in part, that the president and the government of the United States is controlled by Jews.",
12393,01/2020,Westbury,NY,Antisemitic Incident:Vandalism,,,,Three swastikas were drawn on the wall of a school bathroom.,
12394,01/2020,Southbury,CT,Antisemitic Incident:Vandalism,,,,"Graffiti that included a swastika, the n-word, and ""Fuck the Jews"" was found at a high school.",
12395,01/2020,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Someone attempted to scratch a swastika into the doorway of a synagogue.,
12396,01/2020,Milwaukee,WI,Antisemitic Incident:Harassment,,,,"A Jewish organization received a Facebook post from a user who stated that the Holocaust was a hoax, and that Josef Stalin, Winston Churchill, and the Jews pushed a war for money.",
12397,01/2020,Bend,OR,Antisemitic Incident:Vandalism,,,,Swastika vandalism was discovered on a park bench.,
12398,01/2020,Chicago,IL,Antisemitic Incident:Harassment,,,,"A Jewish teenager received a Snapchat message saying, ""go back to Auschwitz.""",
12399,01/2020,Far Rockaway,NY,Antisemitic Incident:Harassment,,,,Jewish woman discovered that a swastika had been drawn in pencil next to the elevator in her apartment building.,
12400,01/2020,Great Neck,NY,Antisemitic Incident:Harassment,,,,"An individual yelled, ""Jews belong in an oven,"" at a business establishment.",
12401,01/2020,Lincoln,RI,Antisemitic Incident:Vandalism,,,,Swastikas were spray-painted on two walls at the Blackstone River Bike Path.,
12402,01/2020,Missoula,MT,Antisemitic Incident:Harassment,,,,Nearly 400 faculty and staff at the University of Montana received an email promoting antisemitic literature and conspiracies.,
12403,01/2020,Bloomfield,NJ,Antisemitic Incident:Harassment,,,,"A woman was referred to as ""Jew bitch"" in a direct Facebook comment.",
12404,01/2020,Broad Run,VA,Antisemitic Incident:Vandalism,,,,The Loudoun County sheriff's office reported that two swastikas were painted on walls of a drainage tunnel.,
12405,01/2020,Petersburg,VA,Antisemitic Incident:Harassment,,,,"Users in an online game sent antisemitic and racist messages, including ""Jews run the world."" They also used antisemitic avatar names, including ""GasTheJews1488.""",
12406,01/2020,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,A woman discovered her car had been vandalized with swastika graffiti.,
12407,01/2020,Boston,MA,Antisemitic Incident:Vandalism,,,,"Four swastikas were discovered to have been scrawled in a stairwell in Piano Row, a residential hall at Emerson College.",
12408,01/2020,Brooklyn,NY,Antisemitic Incident:Harassment,,,,"A Jewish woman was threatened and verbally accosted by a man who told her to ""get out of my way you fucking Jew.""",
12410,01/2020,Pasadena,CA,Antisemitic Incident:Harassment,,,,Confidential,
12411,01/2020,Syracuse,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found inside Bird Library at Syracuse University.,
12412,01/2020,Chicago,IL,Antisemitic Incident:Vandalism,,,,Two individuals were caught spray-painting a swastika on a fence of a residential home in Logan Square. The vandals subsequently threw the spray-paint bottle at a woman recording the incident.,
12413,01/2020,Dallas,TX,Antisemitic Incident:Harassment,,,,"During a basketball game between a Jewish middle school and a non-Jewish middle school, a player from the non-Jewish middle school directed an antisemitic slur at one of the Jewish players.",
12414,01/2020,Seattle,WA,Antisemitic Incident:Vandalism,,,,Swastika vandalism was discovered in a school bathroom.,
12415,01/2020,Huntington,WV,Antisemitic Incident:Vandalism,,,,"A bathroom at Marshall University was vandalized with graffiti that read ""Kill the Jews.""",
12416,01/2020,Asheboro,NC,Antisemitic Incident:Vandalism,,,,Police reported that a swastika had been carved into picnic tables at a park.,
12417,01/2020,Bayside,NY,Antisemitic Incident:Vandalism,,,,"A swastika and ""Sieg Heil"" were written in black marker at the entrance to Marie Curie Park in the Bayside neighborhood of Queens.",
12418,01/2020,Jacksonville,FL,Antisemitic Incident:Harassment,,,,A Jewish student was targeted with antisemitic remarks by classmates.,
12419,01/2020,Miami,FL,Antisemitic Incident:Vandalism,,,,"A 9/11 memorial was defaced with graffiti that read, ""Jews caused 9/11.""",
12420,01/2020,Philadelphia,PA,Antisemitic Incident:Harassment,,,,Confidential,
12421,01/2020,Redwood City,CA,Antisemitic Incident:Harassment,,,,A Jewish man discovered that a swastika had been traced into the dust on his car window.,
12422,01/2020,Syracuse,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was discovered in a bathroom inside Marshall Square Mall at Syracuse University.,
12423,01/2020,Westport,CT,Antisemitic Incident:Harassment,,,,A Jewish student at a middle school was harassed by classmates with anti-Semitic Holocaust jokes.,
12424,01/2020,Bronx,NY,Antisemitic Incident:Vandalism,,,,A swastika was etched into the cement of a sidewalk.,
12425,01/2020,Brooklyn,NY,Antisemitic Incident:Harassment,,,,"A Jewish man discovered that the words ""Fuck Jews"" and ""Jews are gay"" were traced into the dirt on the rear window of his car.",
12426,01/2020,Chicago,IL,Antisemitic Incident:Harassment,,,,An individual gained entry to a synagogue by force and behaved in a threatening manner towards the rabbi.,
12427,01/2020,Philadelphia,PA,Antisemitic Incident:Harassment,,,,"A man entered House of Kosher, a kosher market in Northeast Philadelphia, shouting antisemitic remarks and making threatening gestures.",
12428,01/2020,Salem,OR,Antisemitic Incident:Vandalism,,,,"According to Salem police, Sprague High School was vandalized with ""racist, anti-Semitic and homophobic"" graffiti.",
12429,01/2020,Seattle,WA,Antisemitic Incident:Vandalism,,,,"A nail salon was vandalized with a drawing of a Star of David, two dollar signs, and the words ""Goodbye Seattle.""",
12430,01/2020,Boulder City,NV,Antisemitic Incident:Vandalism,,,,Police officers in Boulder City received a report that a swastika had been painted on the side of someone's home.,
12431,01/2020,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,An antisemitic phrase was written on the wall in a subway station.,
12432,01/2020,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,A parked car was vandalized with a swastika etching.,
12434,01/2020,New York,NY,Antisemitic Incident:Vandalism,,,,"Graffiti that read, ""Fuck Jews,"" was written multiple times inside an apartment building on Manhattan's Lower East Side.",
